title,link,image,subtitle,pubDate,director,actor,userRating
"어떤, 시작",https://movie.naver.com/movie/bi/mi/basic.nhn?code=222907,https://ssl.pstatic.net/imgmovie/mdi/mit110/2229/222907_P01_104536.jpg,<b>A</b> Blind Swimmer,2022,백두현|,,0
알은 척 아는 척,https://movie.naver.com/movie/bi/mi/basic.nhn?code=224205,https://ssl.pstatic.net/imgmovie/mdi/mit110/2242/224205_P01_110619.jpg,"Comme ci, comme &amp;#231;<b>a</b>",2022,이준우|,,0
인간이 싫다던 부모님 처음 인간 본 반응,https://movie.naver.com/movie/bi/mi/basic.nhn?code=218408,https://ssl.pstatic.net/imgmovie/mdi/mit110/2184/218408_P01_152222.png,My parent&apos;s reaction to <b>a</b> surprise HUMAN,2022,윤지혜|,금아연|,0
냉장고를 끌고 다니는 여자,https://movie.naver.com/movie/bi/mi/basic.nhn?code=218765,https://ssl.pstatic.net/imgmovie/mdi/mit110/2187/218765_P01_151825.jpg,<b>A</b> Woman who Drags <b>a</b> Refrigerator,2022,김경범|,,0
마디아 홈커밍,https://movie.naver.com/movie/bi/mi/basic.nhn?code=214918,https://ssl.pstatic.net/imgmovie/mdi/mit110/2149/214918_P01_112937.jpg,<b>A</b> Madea Homecoming,2022,타일러 페리|,타일러 페리|캐시 데이비스|타멜라 J. 만|데이빗 만|,0
낙원에서 살아남기: 가족의 이야기,https://movie.naver.com/movie/bi/mi/basic.nhn?code=215462,https://ssl.pstatic.net/imgmovie/mdi/mit110/2154/215462_P01_103856.jpg,Surviving Paradise: <b>A</b> Family Tale,2022,러네이 고드프리|,,0
마음 속에 남는 사람,https://movie.naver.com/movie/bi/mi/basic.nhn?code=223813,https://ssl.pstatic.net/imgmovie/mdi/mit110/2238/223813_P05_153530.png,<b>A</b> heartful person,2022,박세암|,전충열|,0
엄마의 산책,https://movie.naver.com/movie/bi/mi/basic.nhn?code=221280,https://ssl.pstatic.net/imgmovie/mdi/mit110/2212/221280_P01_120456.jpg,<b>A</b> comfortable moments,2022,정광식|,,0
아폴로 10 1/2: 스페이스 에이지 어드벤처,https://movie.naver.com/movie/bi/mi/basic.nhn?code=215793,https://ssl.pstatic.net/imgmovie/mdi/mit110/2157/215793_P01_142358.jpg,Apollo 10 1/2: <b>A</b> Space Age Adventure,2022,리처드 링클레이터|,잭 블랙|글렌 포웰|제커리 레비|마일로 코이|조쉬 위긴스|,0
환상특급,https://movie.naver.com/movie/bi/mi/basic.nhn?code=221288,https://ssl.pstatic.net/imgmovie/mdi/mit110/2212/221288_P01_114842.jpg,<b>A</b> Fantastic Express,2022,전영찬|,,0
차가운 새들의 세계,https://movie.naver.com/movie/bi/mi/basic.nhn?code=216257,https://ssl.pstatic.net/imgmovie/mdi/mit110/2162/216257_P01_112413.JPG,<b>A</b> Soundless Dream,2022,강예은|,정수지|,0
다리 밑의 개,https://movie.naver.com/movie/bi/mi/basic.nhn?code=217039,https://ssl.pstatic.net/imgmovie/mdi/mit110/2170/217039_P01_170120.jpg,<b>A</b> Dog Under <b>a</b> Bridge,2022,리후 탕|,,0
두 사람을 위한 식탁,https://movie.naver.com/movie/bi/mi/basic.nhn?code=220751,https://ssl.pstatic.net/imgmovie/mdi/mit110/2207/220751_P01_142529.jpg,<b>A</b> Table for Two,2022,김보람|,,0
동에 번쩍 서에 번쩍,https://movie.naver.com/movie/bi/mi/basic.nhn?code=220726,https://ssl.pstatic.net/imgmovie/mdi/mit110/2207/220726_P03_153304.jpg,<b>A</b> Wing and <b>a</b> Prayer,2022,이광국|,여설희|우화정|서지안|,0
어 스틸 스몰 보이스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=225280,https://ssl.pstatic.net/imgmovie/mdi/mit110/2252/225280_P01_161534.jpeg,<b>A</b> Still Small Voice,2022,루크 로렌첸|,,0
어 러브 송,https://movie.naver.com/movie/bi/mi/basic.nhn?code=212996,https://ssl.pstatic.net/imgmovie/mdi/mit110/2129/212996_P01_101215.jpg,<b>A</b> LOVE SONG,2022,맥스 워커-실버맨|,,0
어 스트레칭 모먼트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=226309,https://ssl.pstatic.net/imgmovie/mdi/mit110/2263/226309_P01_143333.png,<b>A</b> Stretching Moment,2022,애슐리 다이튼|,,0
다운튼 애비 2,https://movie.naver.com/movie/bi/mi/basic.nhn?code=218122,https://ssl.pstatic.net/imgmovie/mdi/mit110/2181/218122_P01_103221.jpg,Downton Abbey: <b>A</b> New Era,2022,사이먼 커티스|,휴 보네빌|미셀 도커리|엘리자베스 맥거번|매기 스미스|이멜다 스턴톤|페네로프 윌튼|,0
어 라이징 퓨리,https://movie.naver.com/movie/bi/mi/basic.nhn?code=222986,https://ssl.pstatic.net/imgmovie/mdi/mit110/2229/222986_P01_163717.jpg,<b>A</b> RISING FURY,2022,레시아 칼린스카|,,0
플래그,https://movie.naver.com/movie/bi/mi/basic.nhn?code=226314,https://ssl.pstatic.net/imgmovie/mdi/mit110/2263/226314_P01_142029.jpg,Flag,2022,살레 사디|,,0
어 스토리 포 2 트럼펫츠,https://movie.naver.com/movie/bi/mi/basic.nhn?code=214284,https://ssl.pstatic.net/imgmovie/mdi/mit110/2142/214284_P01_174236.jpg,<b>A</b> Story for 2 Trumpets,2022,아만딘 마이어|,,0
"라이프, 애즈 어 드림",https://movie.naver.com/movie/bi/mi/basic.nhn?code=215053,https://ssl.pstatic.net/imgmovie/mdi/mit110/2150/215053_P01_090206.jpg,"Life, as <b>a</b> Dream",2022,자오 수|,,0
어 카메라 온 마이 랩,https://movie.naver.com/movie/bi/mi/basic.nhn?code=216077,https://ssl.pstatic.net/imgmovie/mdi/mit110/2160/216077_P01_132026.jpg,<b>A</b> camera on my Lap,2022,쉘리 베리|,,0
어 구에라 피니타,https://movie.naver.com/movie/bi/mi/basic.nhn?code=220430,https://ssl.pstatic.net/imgmovie/mdi/mit110/2204/220430_P01_154541.jpg,<b>A</b> GUERRA FINITA,2022,시몬느 마씨|,,0
어 싸우전드 앤 원,https://movie.naver.com/movie/bi/mi/basic.nhn?code=225296,https://ssl.pstatic.net/imgmovie/mdi/mit110/2252/225296_P01_151002.jpeg,<b>A</b> Thousand and One,2022,<b>A</b>.V. 록웰|,,0
픽쳐 어 스크린,https://movie.naver.com/movie/bi/mi/basic.nhn?code=216593,https://ssl.pstatic.net/imgmovie/mdi/mit110/2165/216593_P01_163833.jpg,Picture <b>a</b> Screen,2022,피터 밀러|,,0
하르키우 뮤직 페스트 디드 해픈,https://movie.naver.com/movie/bi/mi/basic.nhn?code=226833,https://ssl.pstatic.net/imgmovie/mdi/mit110/2268/226833_P01_152510.jpg,KHARKIV MUSIC FEST DID HAPPEN,2022,뱌체슬라프 투리아니차|,,0
&quot;쿠브르-페우&quot;.어 다이어리 바이 모니크 세인트-헬리어 (1940-44),https://movie.naver.com/movie/bi/mi/basic.nhn?code=215059,https://ssl.pstatic.net/imgmovie/mdi/mit110/2150/215059_P01_173002.jpg,&quot;Couvre-feu&quot;. <b>A</b> Diary by Monique Saint-Helier (1940-44),2022,레이첼 노엘|,,0
어 커먼 시퀀스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=226323,https://ssl.pstatic.net/imgmovie/mdi/mit110/2263/226323_P01_155029.jpeg,<b>A</b> Common Sequence,2022,마리 헬레나 클라크|마이크 지비세리|,,0
어 리틀 러브 패키지,https://movie.naver.com/movie/bi/mi/basic.nhn?code=214292,https://ssl.pstatic.net/imgmovie/mdi/mit110/2142/214292_P01_151538.jpg,<b>A</b> Little Love Package,2022,가스통 솔니츠키|,,0
케이든스-어 테일 오브 페이퍼 앤 클로스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=219412,https://ssl.pstatic.net/imgmovie/mdi/mit110/2194/219412_P01_093315.jpg,Cadence - <b>A</b> Tale of Paper and Cloth,2022,루카 디피에로|,,0
어 하우스 메이드 오브 스플린터스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=213013,https://ssl.pstatic.net/imgmovie/mdi/mit110/2130/213013_P01_102953.jpeg,<b>A</b> HOUSE MADE OF SPLINTERS,2022,시몬 레렝 빌몽|,,0
에이.에스.엠.오탈,https://movie.naver.com/movie/bi/mi/basic.nhn?code=227350,https://ssl.pstatic.net/imgmovie/mdi/mit110/2273/227350_P01_112955.png,<b>A</b>.S.M.ORTAL,2022,막심 S. 지라드|,,0
아이엠 어 버너,https://movie.naver.com/movie/bi/mi/basic.nhn?code=221464,https://ssl.pstatic.net/imgmovie/mdi/mit110/2214/221464_P01_120852.png,I’m <b>a</b> Burner,2022,낸시 캘리|,,0
아이 폴 언 아이 (어 블라인드 히어로),https://movie.naver.com/movie/bi/mi/basic.nhn?code=224024,https://ssl.pstatic.net/imgmovie/mdi/mit110/2240/224024_P01_121737.jpg,EYE FOR AN EYE (<b>A</b> BLIND HERO),2022,엘비스 양|,,0
스틸: 어 미카엘 제이. 폭스 무비,https://movie.naver.com/movie/bi/mi/basic.nhn?code=226328,https://ssl.pstatic.net/imgmovie/mdi/mit110/2263/226328_P01_153339.jpeg,Still: <b>A</b> Michael J. Fox Movie,2022,데이비스 구겐하임|,,0
더 고스트 오브 사,https://movie.naver.com/movie/bi/mi/basic.nhn?code=226841,https://ssl.pstatic.net/imgmovie/mdi/mit110/2268/226841_P01_150715.jpg,THE GHOST OF SA&apos;<b>A</b>,2022,신시아 에타바|,,0
포모 랜드 백: 어 프레이어 프롬 더 포레스트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=221466,https://ssl.pstatic.net/imgmovie/mdi/mit110/2214/221466_P01_120621.png,POMO LAND BACK: <b>A</b> Prayer from the Forest,2022,에번 머리 페티|,,0
"씨 유 프라이데이, 로빈슨",https://movie.naver.com/movie/bi/mi/basic.nhn?code=214301,https://ssl.pstatic.net/imgmovie/mdi/mit110/2143/214301_P01_131317.jpg,"See You Friday, Robinson",2022,미트라 파라하니|,,0
킬링 오브 어 저널리스트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=219423,https://ssl.pstatic.net/imgmovie/mdi/mit110/2194/219423_P01_094828.jpg,Killing of <b>a</b> Journalist,2022,맷 사르네키|,,0
어 레터 투 마이 코치,https://movie.naver.com/movie/bi/mi/basic.nhn?code=215328,https://ssl.pstatic.net/imgmovie/mdi/mit110/2153/215328_P01_134347.jpg,<b>A</b> LETTER TO MY COACH,2022,마리아 히에카마키|,,0
"요시, 리그렛풀 스파이",https://movie.naver.com/movie/bi/mi/basic.nhn?code=214306,https://ssl.pstatic.net/imgmovie/mdi/mit110/2143/214306_P01_124856.jpg,"Yosi, the Regretful Spy",2022,다니엘 부르만|,,0
"월터 허스, 어 뮤지컬 저니",https://movie.naver.com/movie/bi/mi/basic.nhn?code=221219,https://ssl.pstatic.net/imgmovie/mdi/mit110/2212/221219_P01_102658.JPG,"Walter Hus, <b>A</b> Musical Journey",2022,아스트리드 메르텐스|,,0
어 데이트 위드 키노 레드필드,https://movie.naver.com/movie/bi/mi/basic.nhn?code=221477,https://ssl.pstatic.net/imgmovie/mdi/mit110/2214/221477_P01_113819.png,<b>A</b> Date with Kino Redfield,2022,토니 헤퍼넌|,,0
어 롱 저니 홈,https://movie.naver.com/movie/bi/mi/basic.nhn?code=215078,https://ssl.pstatic.net/imgmovie/mdi/mit110/2150/215078_P01_112047.jpg,<b>A</b> Long Journey Home,2022,원천 장|,,0
데어 이즈 어 스톤,https://movie.naver.com/movie/bi/mi/basic.nhn?code=222502,https://ssl.pstatic.net/imgmovie/mdi/mit110/2225/222502_P01_180020.jpg,There is <b>a</b> Stone,2022,타츠나리 오타|,,0
어 베리 롱 지아이에프,https://movie.naver.com/movie/bi/mi/basic.nhn?code=227622,https://ssl.pstatic.net/imgmovie/mdi/mit110/2276/227622_P01_140723.jpg,<b>A</b> Very Long Gif,2022,에두아르도 윌리엄스|,,0
라이크 어 피쉬 온 더 문,https://movie.naver.com/movie/bi/mi/basic.nhn?code=219431,https://ssl.pstatic.net/imgmovie/mdi/mit110/2194/219431_P01_083629.jpg,Like <b>a</b> Fish on the Moon,2022,도르나즈 하지하|,,0
부부,https://movie.naver.com/movie/bi/mi/basic.nhn?code=220455,https://ssl.pstatic.net/imgmovie/mdi/mit110/2204/220455_P01_120714.jpg,<b>A</b> Couple,2022,프레더릭 와이즈먼|,,0
왓 해픈 온 뉴 이어스 이브,https://movie.naver.com/movie/bi/mi/basic.nhn?code=223527,https://ssl.pstatic.net/imgmovie/mdi/mit110/2235/223527_P01_160155.jpg,What happened on New Year&apos;s Eve,2022,조지 피나렐로|,,0
5 드리머스 앤 어 홀스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=215085,https://ssl.pstatic.net/imgmovie/mdi/mit110/2150/215085_P01_102728.jpg,5 Dreamers and <b>a</b> Horse,2022,아런 말라키안|바한 카샤트리안|,,0
앤 댄 데어 워즈 러브...,https://movie.naver.com/movie/bi/mi/basic.nhn?code=219437,https://ssl.pstatic.net/imgmovie/mdi/mit110/2194/219437_P01_082553.jpg,And Then There Was Love...,2022,시몬 호리|,,0
와서 직접 봐봐,https://movie.naver.com/movie/bi/mi/basic.nhn?code=219438,https://ssl.pstatic.net/imgmovie/mdi/mit110/2194/219438_P01_081138.jpg,You Have to Come and See It ,2022,호나스 트루에바|,,0
앤 쏘 아임 엣 어 로스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=222511,https://ssl.pstatic.net/imgmovie/mdi/mit110/2225/222511_P01_172515.jpg,And So I&apos;m at <b>a</b> Loss,2022,미우라 다이스케|,,0
"스루 어 쉬머링 프리즘, 위 메이드 웨이",https://movie.naver.com/movie/bi/mi/basic.nhn?code=215603,https://ssl.pstatic.net/imgmovie/mdi/mit110/2156/215603_P01_170740.jpg,"THROUGH <b>A</b> SHIMMERING PRISM, WE MADE <b>A</b> WAY",2022,레아 스토|,,0
투 킬 어 타이거,https://movie.naver.com/movie/bi/mi/basic.nhn?code=222259,https://ssl.pstatic.net/imgmovie/mdi/mit110/2222/222259_P01_174050.jpg,To Kill <b>A</b> Tiger,2022,니샤 파후자|,,0
하우 투 세이브 어 데드 프렌드,https://movie.naver.com/movie/bi/mi/basic.nhn?code=215093,https://ssl.pstatic.net/imgmovie/mdi/mit110/2150/215093_P01_095105.JPG,How to Save <b>a</b> Dead Friend,2022,마루샤 시로에코프스카야|,,0
파 쇼어,https://movie.naver.com/movie/bi/mi/basic.nhn?code=219445,https://ssl.pstatic.net/imgmovie/mdi/mit110/2194/219445_P01_075847.jpg,<b>A</b> Far Shore,2022,쿠도 마사아키|,,0
어 홀리 패밀리,https://movie.naver.com/movie/bi/mi/basic.nhn?code=215094,https://ssl.pstatic.net/imgmovie/mdi/mit110/2150/215094_P01_094743.jpg,<b>A</b> Holy Family,2022,엘비스 아-리앙 루|,,0
어 프렌치 레볼루션,https://movie.naver.com/movie/bi/mi/basic.nhn?code=215606,https://ssl.pstatic.net/imgmovie/mdi/mit110/2156/215606_P01_160739.png,<b>A</b> French Revolution,2022,엠마누엘 그라스|,,0
롬 아 라 메르세데스 푸르프레,https://movie.naver.com/movie/bi/mi/basic.nhn?code=214583,https://ssl.pstatic.net/imgmovie/mdi/mit110/2145/214583_P01_171858.jpg,L&apos; HOMME <b>A</b> LA MERCEDES POURPRE,2022,마린 레빌|,,0
어 테이스트 오브 웨일,https://movie.naver.com/movie/bi/mi/basic.nhn?code=215607,https://ssl.pstatic.net/imgmovie/mdi/mit110/2156/215607_P01_161052.jpg,<b>A</b> TASTE OF WHALE,2022,빈센트 켈너|,,0
"미우차, 더 보이스 오브 보사 노바",https://movie.naver.com/movie/bi/mi/basic.nhn?code=222263,https://ssl.pstatic.net/imgmovie/mdi/mit110/2222/222263_P01_173506.jpg,"Miucha, The Voice of Bossa Nova",2022,다니엘 자르보스|릴리앙 무티|,,0
어 나이트 앳 더 시어터,https://movie.naver.com/movie/bi/mi/basic.nhn?code=224316,https://ssl.pstatic.net/imgmovie/mdi/mit110/2243/224316_P01_141350.jpg,<b>A</b> Night at the Theater,2022,소티리스 스타마티스|,,0
어 헌드레드 플라워즈,https://movie.naver.com/movie/bi/mi/basic.nhn?code=219966,https://ssl.pstatic.net/imgmovie/mdi/mit110/2199/219966_P01_180916.jpg,<b>A</b> HUNDRED FLOWERS,2022,카와무라 겐키|,,0
어 피스 오브 스카이,https://movie.naver.com/movie/bi/mi/basic.nhn?code=214335,https://ssl.pstatic.net/imgmovie/mdi/mit110/2143/214335_P01_160855.jpg,<b>A</b> Piece of Sky,2022,마이클 코치|,,0
752 이즈 낫 어 넘버,https://movie.naver.com/movie/bi/mi/basic.nhn?code=222271,https://ssl.pstatic.net/imgmovie/mdi/mit110/2222/222271_P01_172235.jpg,752 Is Not <b>A</b> Number,2022,바박 파야미|,,0
어 플레이스 오브 아워 오운,https://movie.naver.com/movie/bi/mi/basic.nhn?code=222527,https://ssl.pstatic.net/imgmovie/mdi/mit110/2225/222527_P01_181234.jpg,<b>A</b> Place of Our Own,2022,에크타라 콜렉티브|,,0
네거티브 패스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=223553,https://ssl.pstatic.net/imgmovie/mdi/mit110/2235/223553_P01_145828.jpg,Negative Path,2022,앨런 시걸|,,0
더 가디언즈 오브 리퓨즈. 어 쇼츠 히스토리 오브 러비시,https://movie.naver.com/movie/bi/mi/basic.nhn?code=216898,https://ssl.pstatic.net/imgmovie/mdi/mit110/2168/216898_P01_151304.jpg,The Guardians of Refuse. <b>A</b> Short History of Rubbish,2022,수잔 마리아 헴펠|,,0
어 빗 오브 라이트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=223554,https://ssl.pstatic.net/imgmovie/mdi/mit110/2235/223554_P01_144355.jpg,<b>A</b> Bit of Light,2022,스티븐 모이어|,,0
오마주 듄 필레 어 손 페레,https://movie.naver.com/movie/bi/mi/basic.nhn?code=217412,https://ssl.pstatic.net/imgmovie/mdi/mit110/2174/217412_P01_101839.JPG,HOMMAGE D&apos;UNE FILLE <b>A</b> SON PERE,2022,파터우 시세|,,0
더 골든 에이지 - 어 필름 어바웃 유니온 카바이드 프로덕션스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=214342,https://ssl.pstatic.net/imgmovie/mdi/mit110/2143/214342_P01_103814.jpg,The Golden Age &amp;#8211; <b>a</b> Film About Union Carbide Productions,2022,한스-에리크 테루스|,,0
로미 어 프리 우먼,https://movie.naver.com/movie/bi/mi/basic.nhn?code=217415,https://ssl.pstatic.net/imgmovie/mdi/mit110/2174/217415_P01_100305.JPG,ROMY <b>A</b> FREE WOMAN,2022,루시 카리스|,,0
판타지 인 어 콘크리트 정글,https://movie.naver.com/movie/bi/mi/basic.nhn?code=226888,https://ssl.pstatic.net/imgmovie/mdi/mit110/2268/226888_P01_181949.jpg,FANTASY IN <b>A</b> CONCRETE JUNGLE,2022,메헤디 모스타파|,,0
오피셜 필름 오브 더 올림픽 게임스 도쿄 2020 사이드 에이,https://movie.naver.com/movie/bi/mi/basic.nhn?code=217418,https://ssl.pstatic.net/imgmovie/mdi/mit110/2174/217418_P01_094931.JPG,OFFICIAL FILM OF THE OLYMPIC GAMES TOKYO 2020 SIDE <b>A</b>,2022,가와세 나오미|,,0
웬 띵스 체인지,https://movie.naver.com/movie/bi/mi/basic.nhn?code=225354,https://ssl.pstatic.net/imgmovie/mdi/mit110/2253/225354_P01_151917.jpg,When Things Change,2022,마르치오 드 안드레이드|,,0
"라이츠, 우먼, 액션",https://movie.naver.com/movie/bi/mi/basic.nhn?code=225357,https://ssl.pstatic.net/imgmovie/mdi/mit110/2253/225357_P01_150800.jpg,"Lights, Women, Action",2022,유니스 거트맨|,,0
플리즈 메이크 잇 워크,https://movie.naver.com/movie/bi/mi/basic.nhn?code=226893,https://ssl.pstatic.net/imgmovie/mdi/mit110/2268/226893_P01_181300.jpg,PLEASE MAKE IT WORK,2022,다니엘 소아레스|,,0
어 우먼,https://movie.naver.com/movie/bi/mi/basic.nhn?code=219982,https://ssl.pstatic.net/imgmovie/mdi/mit110/2199/219982_P01_150718.jpg,<b>A</b> WOMAN,2022,왕 차오|,,0
어 쇼트 스토리,https://movie.naver.com/movie/bi/mi/basic.nhn?code=217423,https://ssl.pstatic.net/imgmovie/mdi/mit110/2174/217423_P01_074625.JPG,<b>A</b> SHORT STORY,2022,비간|,,0
벨키오르 - 저스트 어 와일드 하트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=225360,https://ssl.pstatic.net/imgmovie/mdi/mit110/2253/225360_P01_145918.jpg,Belchior &amp;#8211; Just <b>a</b> Wild Heart,2022,나탈리아 디아스|카밀로 카발칸티|,,0
프렌즈 온 어 컨트리 로드,https://movie.naver.com/movie/bi/mi/basic.nhn?code=219985,https://ssl.pstatic.net/imgmovie/mdi/mit110/2199/219985_P01_153341.jpg,FRIENDS ON <b>A</b> COUNTRY ROAD,2022,산티아고 로사|,,0
안나 카리나: 투 다이 포 어 해피 엔딩,https://movie.naver.com/movie/bi/mi/basic.nhn?code=215634,https://ssl.pstatic.net/imgmovie/mdi/mit110/2156/215634_P01_172909.jpg,Anna Karina: To Die for <b>a</b> Happy Ending,2022,제스퍼 라븐 닐슨|,,0
어 샷 인 더 다크,https://movie.naver.com/movie/bi/mi/basic.nhn?code=225362,https://ssl.pstatic.net/imgmovie/mdi/mit110/2253/225362_P01_144336.jpg,<b>A</b> Shot in the Dark,2022,파울로 페레이라|,,0
빌리버 - 하우 투 셀 어 드림,https://movie.naver.com/movie/bi/mi/basic.nhn?code=215635,https://ssl.pstatic.net/imgmovie/mdi/mit110/2156/215635_P01_173257.jpg,Believer - How to Sell <b>a</b> Dream,2022,앤더스 구스타프손|,,0
리제너럴: 파시블 패스 온 어 데미지드 플래닛,https://movie.naver.com/movie/bi/mi/basic.nhn?code=225363,https://ssl.pstatic.net/imgmovie/mdi/mit110/2253/225363_P01_144128.jpg,Regenerar: Possible Paths on <b>a</b> Damaged Planet,2022,마리아 클라라 파렌테|,,0
